session_id,title,detail_url,start,end,level,topic,track,code,speakers,conf_id,conference,description
1122,Ask Your Data AI Applications - Avoid the Common Pitfalls with Copilot and other Tools,https://www.sharepointeurope.com/events/ask-your-data-ai-applications-avoid-the-common-pitfalls-with-copilot-and-other-tools/,2025-09-18 10:30:00,2025-09-18 11:30:00,Level 200 - Intermediate,AI & Copilot,AI & Copilot,TH8,"Marius Moscovici, Metric Insights",1000,FabCon2025EuropeVienna,Most “ask your data” initiatives fail to move beyond impressive demos. The gap between proof-of-concept and production-ready AI analytics solutions is littered with broken promises and burned stakeholder relationships. Copilot and other AI for BI applications can look promising at first glance but end up disappointing users. This session reveals the proven strategies that separate successful AI-for-BI implementations from costly failures. You’ll learn how to navigate the journey from analyst-dependent reporting to AI-powered insights without falling into the common traps that destroy credibility. Topics covered will include: – Separating hype from reality when planning implementations – Understanding successful use cases for Ask Your Data Solutions – Leveraging metadata and model steerability – Implementing proper result validation and grounding to build confidence with users – Establishing adequate guardrails and governance frameworks
1123,Sharing Experiences: Migrating to Microsoft Fabric,https://www.sharepointeurope.com/events/sharing-experiences-migrating-to-microsoft-fabric/,2025-09-18 10:30:00,2025-09-18 11:30:00,100 - Business Level,Fabric Platform,Fabric Platform,TH9,"Jan Hambach, ECE; Steven Spencer, NHS Business Services Authority",1000,FabCon2025EuropeVienna,"In this session, hear directly from customers who have successfully migrated their data estates to Microsoft Fabric. From global enterprises modernising legacy environments to fast-moving teams adopting Fabric-native services, these stories reveal the strategies, challenges, and breakthroughs that shaped their journeys. Learn how organisations accelerated time-to-value by leveraging Fabric’s unified platform, automation tools —cutting migration timelines, and unlocking new insights through Fabric Analytics Platform."
1124,Powering Azure AI Agents with Foundry Knowledge,https://www.sharepointeurope.com/events/powering-azure-ai-agents-with-foundry-knowledge/,2025-09-18 10:30:00,2025-09-18 11:30:00,Level 400 - Expert,Azure AI Foundry,Azure AI Foundry,TH10,"Farzad Sunavala, Microsoft",1000,FabCon2025EuropeVienna,"Farzad Sunavala Find us and follow us Enter something special: Already a member? Simply Login Become an ESPC Community Member today to access a wealth of SharePoint, and Azure knowledge for free. New content is added daily to the online Resource Centre, across a variety of topics and formats from Microsoft MVP’s and industry experts. With over 2,500 eBooks, webinars, presentations, how to videos and blogs, there is something to suit everyone’s learning styles and career goals. Already have an account? Sign In Not a member yet? Create a free account Sign Up Sign up to receive exclusive content and analysis from the Microsoft 365 & Azure community, as well as the latest conference updates and offers. NOTE: This is for content only. You do not need to register for conference sessions."
1125,"[INSPIRE STAGE] Curiosity, Customers, and Clarity: Redefining Business Success with Microsoft Fabric",https://www.sharepointeurope.com/events/curiosity-customers-and-clarity-redefining-business-success-with-microsoft-fabric/,2025-09-18 10:30:00,2025-09-18 11:30:00,100 - Business Level,Inspire Stage,Inspire Stage,INSPIRE STAGE,"Luis Aguilera, Microsoft",1000,FabCon2025EuropeVienna,"I want to share a transformative journey that intertwines innovation, learning, and the power of listening to customer needs. My beginning by recounting how the pandemic set the stage for your first venture into solving real-world problems with Microsoft’s tools (Power BI). I also developed a 5S app to digitize quality inspections, transforming scattered manual processes into real-time dashboards accessible to every manufacturing cell. That single step opened up a world of possibilities. From there, my journey deepened. I had a hands-on exploration of Microsoft Fabric marked a pivotal shift. Through learning and experimenting, I discovered how Fabric offers a unified analytics platform capable of driving unparalleled business outcomes. It wasn’t just about the tools—it was about the mindset. With features like Lakehouses, dataflows, SQL endpoints, and visual queries, I became empowered to solve complex challenges, even venturing into advanced solutions without needing a coding background. What sets my story apart is my commitment to listening—truly listening—to customers. Echoing what I learn from our team in MSFT. I want to emphasize that my success with Microsoft Fabric isn’t just about its technical brilliance, but how it addresses real customer pain points. By understanding their challenges and removing blockers, that I have witnessed firsthand how Fabric helps organizations achieve more with less, delivering value, speed, and quality in transformative ways. And the story doesn’t end there. I want to illustrate how AI agents now amplify this journey, enabling smarter, faster solutions that create clarity and drive decisions. Paired with Microsoft Fabric, these agents unlock deeper insights and empower innovation in ways you couldn’t have imagined when I first began. Microsoft being Customer 0 in this journey, creates and amazing landscape or the new era of AI. Ultimately, my session is a testament to the power of curiosity, the impact of staying connected to customer needs, and the limitless potential of tools like Microsoft Fabric. By sharing my story, I hope to inspire others to embrace exploration, innovation, and listening as the pillars of driving success in a rapidly evolving digital landscape."
1126,The Integration Blueprint: Choosing the Right Path in Microsoft Fabric,https://www.sharepointeurope.com/events/the-integration-blueprint-choosing-the-right-path-in-microsoft-fabric/,2025-09-18 12:00:00,2025-09-18 13:00:00,200 - Feature Orientated,Data Integration,Data Engineering,TH11,"Javier Villegas, MVP, Mediterranean Shipping Company; Gaston Cruz, Slalom USA",1000,FabCon2025EuropeVienna,"In a world of multiple tools and endless data sources, how do you design the right integration strategy in Microsoft Fabric? Join Javier and Gaston, two Microsoft MVPs in Data Platform for a live demo-driven session that breaks down the real-world patterns, use cases, and best practices for landing, transforming, and orchestrating data in Microsoft Fabric. Whether you’re working with a Lakehouse, Data Warehouse, Eventhouse, or SQL Database, this session gives you the playbook to select and combine the right tools for the job. We’ll walk through: You’ll walk away with:"
1127,Semantic Model Optimization for Enterprise AI Enablement,https://www.sharepointeurope.com/events/semantic-model-optimization-for-enterprise-ai-enablement/,2025-09-18 12:00:00,2025-09-18 13:00:00,300 - Technical,Power BI,Power BI,TH12,"Samson Truong, RSM US LLP",1000,FabCon2025EuropeVienna,"As Microsoft Copilot rolls out across all Fabric SKUs, organizations have an unprecedented opportunity to scale AI-driven insights to every user. However, the success of tools like Copilot depends entirely on how well your semantic model is structured. In this session, we will explore the essential elements of optimizing semantic models for enterprise-grade AI experiences. Topics will include best practices for building a clean star schema, defining intuitive relationships, creating well-structured DAX measures, and using clear metadata to guide natural language interpretation. We will also cover strategies for implementing meaningful hierarchies, standardizing data values, labeling KPIs, and ensuring secure access through role-level security. Attendees will walk away with practical guidance on how to prepare their models so Copilot can deliver accurate, contextual, and business-relevant responses. Whether your organization is just beginning its Copilot journey or aiming to improve AI outcomes, this session will help you build the kind of robust semantic model that enables AI success across the enterprise."
1128,User-Centric Report Design: Designing Power BI Reports with the Personas in Mind,https://www.sharepointeurope.com/events/user-centric-report-design-designing-power-bi-reports-with-the-personas-in-mind/,2025-09-18 12:00:00,2025-09-18 13:00:00,100 - Business Level,Power BI,INSPIRE,TH13,Zita Pelok,1000,FabCon2025EuropeVienna,"Creating effective Power BI reports involves more than mastering technical skills and visual design—it requires understanding your audience deeply. In this advanced-level session, you’ll learn how a persona-based approach can transform generic dashboards into effective tools tailored specifically to your complex entitlement model needs. We’ll dive into practical steps for identifying and defining sophisticated user personas—from senior executives and departmental leaders to power analysts—focusing on their specific needs, decision-making styles, and data literacy levels. Through detailed examples, we’ll cover advanced techniques in data model optimization, optimal visual selection, complex scenario interactivity, and narrative data storytelling, all guided by persona-driven design principles. Discover how this targeted approach enhances user adoption and increases report impact by delivering highly customized analytical experiences. What You’ll Learn: Why Attend: Attend this session if you’re an intermediate or advanced Power BI user seeking to elevate your reporting design skills by applying a structured, persona-driven approach. You’ll gain actionable insights and proven strategies that will empower you to create exceptional reports accommodating diverse personas and their specific entitlements. The knowledge and insights shared here will help reshape your entire Power BI workflow, from requirements gathering and data modeling to effectively communicating tailored insights to every audience segment."
1129,Session Details Coming Soon,https://www.sharepointeurope.com/events/session-details-coming-soon/,2025-09-18 12:00:00,2025-09-18 13:00:00,,Power Platform,Microsoft Power Platform,TH14,,1000,FabCon2025EuropeVienna,Session Details Coming Soon
1130,"Decoding Microsoft Fabric Security: Layers, Insights, and Aussie Expertise",https://www.sharepointeurope.com/events/decoding-microsoft-fabric-security-layers-insights-and-aussie-expertise/,2025-09-18 12:00:00,2025-09-18 13:00:00,300 - Technical,Admin & Governance,Admin & Governance,TH15,"Heidi Hasting, MVP, Avanade",1000,FabCon2025EuropeVienna,"An in-depth look at security in Microsoft Fabric and how it can revolutionise the way you protect your data landscape. This session unpacks the layered approach to safeguarding your data ecosystem, diving into network security, workspace security, and item security in Fabric. We’ll then zero in on item security in Fabric, showcasing in-item features such as Row-Level Security (RLS), Column-Level Security (CLS), and OneLake security. Through relatable use cases, you’ll gain practical insights into applying these tools to achieve detailed and effective data protection. Whether you’re handling broad network protections or tightening control over individual items, this session will arm you with the knowledge and skills to confidently manage security across the Microsoft Fabric platform. Perfect for data professionals looking to boost their data security strategy, this session is all about turning layers of protection into practical, real-world solutions. Don’t miss it—your data deserves it! Session Takeaways 1. Understanding the security layers Microsoft Fabric and the Microsoft ecosystem ha 2. Practical application information of a couple of in item security controls 3. Considerations for incorporating security into your solution architecture and governance"
1131,Deep Dive into Delta (Parquet) and OneLake: Unpacking the Storage Behind Microsoft Fabric,https://www.sharepointeurope.com/events/deep-dive-into-delta-parquet-and-onelake-unpacking-the-storage-behind-microsoft-fabric/,2025-09-18 12:00:00,2025-09-18 13:00:00,200 - Feature Orientated,OneLake,Data Engineering,TH16,"Steve Campbell, MVP, Analytic Endeavors",1000,FabCon2025EuropeVienna,"Microsoft Fabric is a lake-centric data analytics platform, focused around Microsoft OneLake. A core feature of Fabric is that data items, like data warehouses and lakehouses, store their data automatically in OneLake in Delta format. For all users deploying Fabric content, it is important to understand this underlying technology that ties all services together. This session takes a deep dive into the core storage technologies: OneLake, Delta, and Parquet. It will avoid complex jargon and not assume advanced coding skills. The session will break down the mechanics of Delta tables and their integration with Parquet. It will explain how Delta enhances traditional columnar storage with features such as transaction support, schema evolution, and performance optimisation. We’ll look at how it makes debugging and time-travel possible. It will also include practical examples, visual aids, and real-world examples to illustrate how these technologies are applied to enable you to make correct architectural decisions when deploying data solutions. These come from experience managing global data consulting teams and deploying large enterprise data platforms. Attendees: This session is for professionals familiar with Microsoft Fabric but unfamiliar with the inner workings of the Delta or Parquet format. It’s ideal for data engineers, data analysts, and IT staff looking to optimise storage and performance within Fabric. Understanding of Fabric items such as lakehouse and warehouses is required. Key Takeaways: – Understand what OneLake is and how it underpins Microsoft Fabric. – Learn how Delta tables build on Parquet, their unique capabilities, and why they are vital for modern data solutions. – Discover Delta’s key features, such as ACID compliance, data versioning, and performance enhancements. – Gain a foundational understanding to confidently deploy Microsoft Fabric and its storage technologies."
1132,"Fabric Data Factory–Maximize Business Impact with Best-In-Class Connectivity to SAP, Oracle and more",https://www.sharepointeurope.com/events/fabric-data-factory-maximize-business-impact-with-best-in-class-connectivity-to-sap-oracle-and-more/,2025-09-18 12:00:00,2025-09-18 13:00:00,200 - Feature Orientated,Data Integration,Data Integration,TH17,"Ulrich Christ, Microsoft; Shireen Bahadur, Microsoft",1000,FabCon2025EuropeVienna,"Fabric Data Factory provides every user with tools and capabilities to cover their data integration needs. From intuitive get data experiences for business users to large scale change data capture capabilities for enterprise sources like SAP or Oracle and more, with a comprehensive set of connectors along with full CI/CD and API support for professionals – we’ve got you covered."
1133,Talk to Your Data – Unlocking the Power of Azure AI Foundry and Fabric Data Agents,https://www.sharepointeurope.com/events/talk-to-your-data-unlocking-the-power-of-azure-ai-foundry-and-fabric-data-agents/,2025-09-18 12:00:00,2025-09-18 13:00:00,300 - Technical,Azure AI Foundry,Azure AI Foundry,TH18,"Lars Becker, Synalis",1000,FabCon2025EuropeVienna,"Imagine asking your enterprise data questions in plain English – and receiving not just numbers or visuals, but full narrative reports and professional-level analyses. Sounds futuristic? With Azure AI Foundry Agents and Microsoft Fabric Data Agents, it’s already happening. In this session, we’ll explore how conversational data access becomes reality using the new Fabric-integrated Agents in Azure AI Foundry. You’ll learn how to ground these agents on Lakehouse data with just a few clicks and how to leverage them for complex business scenarios – like automating the creation of audit reports in financial services or streamlining internal reporting processes across departments. We’ll walk through the current state of analytics – from SQL and Power BI to natural language queries – and then dive into how Data Agents technically work, what prerequisites are required (including F128 capacity), and how to embed them into existing Microsoft Fabric environments. Expect a deep but practical dive into the real-world potential of these tools, including architectural insights, hands-on demos, and implementation patterns for automating high-value business processes with LLMs – without writing a single line of code. By the end, you’ll have a clear vision of how to bring AI-powered, language-driven analytics into your data strategy today."
1134,Sharing Experiences with Real-Time Intelligence,https://www.sharepointeurope.com/events/sharing-experiences-with-real-time-intelligence/,2025-09-18 12:00:00,2025-09-18 13:00:00,100 - Business Level,Real-Time Intelligence,Real-Time Intelligence,TH19,"Maurice Schurink, ABN-AMRO; Aazath Raj Paramasivam, Apollo Hospitals",1000,FabCon2025EuropeVienna,"In this session, we spotlight how leading organizations are transforming operations and decision-making with Microsoft Fabric’s Real-Time Intelligence capabilities. From connected factories and autonomous logistics to fraud detection and energy optimization, customers are harnessing streaming data, event-driven architectures, and AI-powered automation to act in the moment. Hear firsthand how ABN AMRO and Apollo Hospitals experienced their Fabric journey to reduce latency, cut operational costs, and unlock new business models. These stories go beyond technology—they reveal the strategic shifts, cultural changes, and measurable outcomes that define real-time success in the era of AI."
1135,Leveraging Real-Time Intelligence event-driven architectures to optimize and scale your data solution,https://www.sharepointeurope.com/events/leveraging-real-time-intelligence-event-driven-architectures-to-optimize-and-scale-your-data-solution/,2025-09-18 12:00:00,2025-09-18 13:00:00,100 - Business Level,Real-Time Intelligence,Customer Stories,TH20,"Miquel Martin, Microsoft; Clemens Vasters, Microsoft",1000,FabCon2025EuropeVienna,"Miquel Martin Clemens Vasters Find us and follow us Enter something special: Already a member? Simply Login Become an ESPC Community Member today to access a wealth of SharePoint, and Azure knowledge for free. New content is added daily to the online Resource Centre, across a variety of topics and formats from Microsoft MVP’s and industry experts. With over 2,500 eBooks, webinars, presentations, how to videos and blogs, there is something to suit everyone’s learning styles and career goals. Already have an account? Sign In Not a member yet? Create a free account Sign Up Sign up to receive exclusive content and analysis from the Microsoft 365 & Azure community, as well as the latest conference updates and offers. NOTE: This is for content only. You do not need to register for conference sessions."
1136,[Inspire Stage] Responsible AI in Action: Driving Ethical Innovation with Data in Azure AI and Microsoft Fabric,https://www.sharepointeurope.com/events/inspire-stage-responsible-ai-in-action-driving-ethical-innovation-with-data-in-azure-ai-and-microsoft-fabric/,2025-09-18 12:00:00,2025-09-18 13:00:00,100 - Business Level,Inspire Stage - 12:00 - 12:30,Azure AI Foundry,INSPIRE STAGE,"Joanne Wong, Microsoft; Nandini Srinivasan, Microsoft",1000,FabCon2025EuropeVienna,"Joanne Wong Nandini Srinivasan Find us and follow us Enter something special: Already a member? Simply Login Become an ESPC Community Member today to access a wealth of SharePoint, and Azure knowledge for free. New content is added daily to the online Resource Centre, across a variety of topics and formats from Microsoft MVP’s and industry experts. With over 2,500 eBooks, webinars, presentations, how to videos and blogs, there is something to suit everyone’s learning styles and career goals. Already have an account? Sign In Not a member yet? Create a free account Sign Up Sign up to receive exclusive content and analysis from the Microsoft 365 & Azure community, as well as the latest conference updates and offers. NOTE: This is for content only. You do not need to register for conference sessions."
1137,Navigating Diversity at Work: Embracing Challenges and Fostering Inclusion,https://www.sharepointeurope.com/events/navigating-diversity-at-work-embracing-challenges-and-fostering-inclusion/,2025-09-18 13:00:00,2025-09-18 14:15:00,100 - Business Level,DE&I,DE&I,,"Gabi Munster, Microsoft",1000,FabCon2025EuropeVienna,"Gabi Munster Find us and follow us Enter something special: Already a member? Simply Login Become an ESPC Community Member today to access a wealth of SharePoint, and Azure knowledge for free. New content is added daily to the online Resource Centre, across a variety of topics and formats from Microsoft MVP’s and industry experts. With over 2,500 eBooks, webinars, presentations, how to videos and blogs, there is something to suit everyone’s learning styles and career goals. Already have an account? Sign In Not a member yet? Create a free account Sign Up Sign up to receive exclusive content and analysis from the Microsoft 365 & Azure community, as well as the latest conference updates and offers. NOTE: This is for content only. You do not need to register for conference sessions."
1138,What's new in Fabric capacities and capacity monitoring,https://www.sharepointeurope.com/events/whats-new-in-fabric-capacities-and-capacity-monitoring/,2025-09-18 14:15:00,2025-09-18 15:15:00,200 - Feature Orientated,Admin & Governance,Business Decision Maker / Data Citizen / Data Engineer,TH21,"Chris Webb, Microsoft; Ope Aladekomo, Microsoft",1000,FabCon2025EuropeVienna,"Capacities are the foundation for all Microsoft Fabric workloads. This session will provide an overview of what’s new in Fabric capacities. In this session, you will learn about: We would also like to get your feedback to influence our product plans and help us to prioritize future investments"
1139,Navigating the journey from Excel to Fabric (and back again!),https://www.sharepointeurope.com/events/navigating-the-journey-from-excel-to-fabric-and-back-again/,2025-09-18 14:15:00,2025-09-18 15:15:00,200 - Feature Orientated,Power BI,INSPIRE,TH22,"Rishi Sapra, MVP, Avanade",1000,FabCon2025EuropeVienna,"For decades, the entire business world has been built on the flexibility and power of spreadsheets. From rocket science to credit derivatives, a mind that could imagine it could implement it with nothing more than Excel formulas and cell references. But over time this has resulted in siloed, manual processes in “Shadow IT” where some of the most valuable data and logic in an organisation is locked away in these files. But it doesn’t need to be like that! The promise of Microsoft Fabric is to bring all your organisational data into a single place, in a single format where it can be extracted, shaped, enriched and secured once for use in any tool. So, from an organizational perspective, there are many benefits of such a unified data platform. However, it’s not obvious how you would take an Excel-based process (or financial model) and bring it into a Power BI and Fabric environment. Perhaps it’s overkill to even consider such a move, and it’s potentially a significant business risk if those analysts used to working in Excel haven’t yet developed the different skillsets required for Fabric. In this session we will take a financial credit risk model in Excel and go through the thought process and workflow for bringing this into Power BI/Fabric including: Attendees will come away with a view of how to drive “on the ground” business process transformation using Microsoft Fabric and ideas on how analysts used to Excel can think differently about the structure and re-usability of data, in order to take advantage of an enterprise level BI/Data platform."
1140,Scaling and Protecting Data Engineering in Fabric: Best Practices for Success,https://www.sharepointeurope.com/events/scaling-and-protecting-data-engineering-in-fabric-best-practices-for-success/,2025-09-18 14:15:00,2025-09-18 15:15:00,400 - Expert,Customer Stories,Customer Stories,TH23,"Santhosh Kumar Ravindran, Microsoft; Ashit Gosalia, Microsoft",1000,FabCon2025EuropeVienna,"Ready to take Fabric Spark to production? This session will equip you with the tools, strategies, and best practices needed to confidently deploy Data Engineering workloads in real-world, large-scale environments. Learn how to orchestrate complex pipelines, tackle common scaling challenges, and achieve peak price-performance. Whether you’re preparing for go-live or optimizing an existing workload, you’ll walk away with actionable insights to elevate your data engineering game. Key Takeaways:"
1141,Mastering Microsoft Fabric Data Warehousing: Tips & Tricks You Need to Know,https://www.sharepointeurope.com/events/mastering-microsoft-fabric-data-warehousing-tips-tricks-you-need-to-know/,2025-09-18 14:15:00,2025-09-18 15:15:00,300 - Technical,Data Warehousing,Data Warehousing,TH24,"Kristyna Ferris, MVP, P3 Adaptive",1000,FabCon2025EuropeVienna,"During this session, we’ll dive into a range of helpful tips and tricks that I wish I had known when starting out with Microsoft Fabric data warehouses. These insights are designed to save you time, optimize performance, and make managing your data warehouse more efficient. We’ll start by exploring a clever trick to create a case-insensitive warehouse using a simple API call, a small adjustment that can have a significant impact on query consistency and usability. From there, we’ll tackle performance monitoring, focusing on identifying and addressing slow queries. You’ll learn how to leverage built-in tools and techniques to pinpoint bottlenecks and take corrective action. But what happens when a rogue query threatens to cripple your capacity? Don’t worry, we’ll cover how to detect and kill capacity-destroying queries before they disrupt operations. This critical skill will ensure your data warehouse remains stable and responsive, even under heavy workloads. Throughout the session, I’ll share practical, real-world examples and actionable strategies to help you get the most out of Microsoft Fabric. Whether you’re new to data warehousing or looking to sharpen your skills, this session is packed with valuable insights you can start using immediately."
1142,Modern Data Engineering with Multimodal and Generative AI in Fabric,https://www.sharepointeurope.com/events/modern-data-engineering-with-multimodal-and-generative-ai-in-fabric/,2025-09-18 14:15:00,2025-09-18 15:15:00,300 - Technical,Data Engineering,Data Engineering,TH25,"Mark Hamilton, Microsoft; Avrilia Floratou, Microsoft",1000,FabCon2025EuropeVienna,"Data engineering is evolving fast—and Microsoft Fabric is leading the charge. This session shows how you can harness the combined power of multimodal AI and Generative AI to process rich data such as text, image, audio pdf and automate time-consuming prep work. From low-level APIs to advanced notebook experiences, we’ll cover how Fabric helps both citizen data scientists and experienced developers scale their workflows, using AI Functions to work smarter, not harder."
1143,Fabric Monitoring Made Simple: Built-In Tools and Custom Solutions,https://www.sharepointeurope.com/events/fabric-monitoring-made-simple-built-in-tools-and-custom-solutions/,2025-09-18 14:15:00,2025-09-18 15:15:00,200 - Feature Orientated,Admin & Governance,Admin & Governance,TH26,"Just Blindbæk MVP, twoday kapacity; Ásgeir Gunnarsson MVP, North Insights ApS.",1000,FabCon2025EuropeVienna,"As organizations increasingly rely on Microsoft Fabric for their data needs, effective monitoring becomes essential—not just for performance optimization, but also for ensuring security, tracking adoption, and maintaining compliance. In this session, we’ll explore the full spectrum of monitoring options in Fabric. You’ll learn how to leverage Microsoft’s built-in tools—such as the monitoring hub, admin monitoring workspace, and workspace monitoring—to gain valuable insights and improve operational efficiency. We’ll also introduce the Fabric Unified Admin Monitoring (FUAM) solution—a powerful, open-source framework developed by the community and supported by Microsoft. FUAM bridges the gap between built-in tools and fully custom monitoring by offering a scalable, extendable approach to tenant-wide visibility. Finally, we’ll demonstrate how to take things further by building your own monitoring pipelines using Fabric Data Factory and Fabric Spark, tailored to meet specific organizational requirements. By the end of this session, you’ll have a solid understanding of what’s available out of the box, how FUAM can accelerate your admin insights, and how to develop custom solutions when you need maximum flexibility. Whether your goal is to save time, reduce costs, or strengthen your data governance, this session will equip you with the knowledge to succeed."
1144,Unlock the power of Pipelines and Data Movement with Fabric Data Factory,https://www.sharepointeurope.com/events/unlock-the-power-of-pipelines-and-data-movement-with-fabric-data-factory/,2025-09-18 14:15:00,2025-09-18 15:15:00,200 - Feature Orientated,Data Engineering,Data Engineering,TH27,"Chaithanya Pichuka, Microsoft; Mark Kromer, Microsoft",1000,FabCon2025EuropeVienna,"Fabric Data Factory provides industry-leading data movement and workflow orchestration at cloud scale with low-code pipelines. In this session, we’ll get you caught up on the latest amazing innovations we’ve recently brought to market for pipelines, copy job, connectors, and co-pilot. We’ll also show brand new demos on the newest features we are working on and the future thinking from the Data Factory product team"
1145,When the firehose causes the Burnout,https://www.sharepointeurope.com/events/when-the-firehose-causes-the-burnout/,2025-09-18 14:15:00,2025-09-18 15:15:00,100 - Business Level,Diversity,DE&I,TH28,"Traci Sewell, Sewells Consulting",1000,FabCon2025EuropeVienna,"Burnout is complex, and as it is unique to every person, it can be difficult to define and identify. Let me help you with that. Over the past few years burnout has become commonly mentioned in conversations about work life balance, about work from home, about hybrid working, about returning to the office. As is often the case when a newer issue becomes a commonly used buzzword, it’s true definition and potential causes have become watered down. Even the description of the recognized symptoms, prevention and treatments has become diluted. The realities of dealing with burnout, both in the workplace and in our personal lives, have been lost in the smoke. In this session we will be reminded of what burnout actually looks like, how it is correctly defined, and how we can avoid some of the triggers. I will share my professional experiences with a variety of different symptoms and issues and introduce you to some of the approaches that I encourage people to use. You will leave this session having added tools to your toolbox that are relatively straightforward, hopefully memorable, and generic enough that they will apply to the majority of us."
1146,Workload Development Kit v2 - New capabilities that makes building a Workload a breeze,https://www.sharepointeurope.com/events/workload-development-kit-v2-new-capabilities-that-makes-building-a-workload-a-breeze/,2025-09-18 14:15:00,2025-09-18 15:15:00,200 - Feature Orientated,Developer Experiences,Microsoft Power Platform,TH29,"Gerd Saurer, Microsoft; Teddy Bercovitz, Microsoft",1000,FabCon2025EuropeVienna,Have you ever envisioned building your own extension for Fabric that could provide value to your organization? In this session we will announce the new Workload Development Kit v2 which reduces the complexity of building a Workload significantly.
1147,Mirror and Modernize: Bringing Operational and Analytical SQL Workloads Together in Fabric,https://www.sharepointeurope.com/events/mirror-and-modernize-bringing-operational-and-analytical-sql-workloads-together-in-fabric/,2025-09-18 14:15:00,2025-09-18 15:15:00,Level 200 - Intermediate,SQL in Fabric,SQL in Fabric,TH30,"Dr. Dani Ljepava, Microsoft; Neel Ball, Microsoft",1000,FabCon2025EuropeVienna,"Dr. Dani Ljepava Find us and follow us Enter something special: Already a member? Simply Login Become an ESPC Community Member today to access a wealth of SharePoint, and Azure knowledge for free. New content is added daily to the online Resource Centre, across a variety of topics and formats from Microsoft MVP’s and industry experts. With over 2,500 eBooks, webinars, presentations, how to videos and blogs, there is something to suit everyone’s learning styles and career goals. Already have an account? Sign In Not a member yet? Create a free account Sign Up Sign up to receive exclusive content and analysis from the Microsoft 365 & Azure community, as well as the latest conference updates and offers. NOTE: This is for content only. You do not need to register for conference sessions."
1148,"Code, Accelerate, Collaborate: The New Age of Power BI Development",https://www.sharepointeurope.com/events/code-accelerate-collaborate-the-new-age-of-power-bi-development/,2025-09-18 15:30:00,2025-09-18 16:30:00,200 - Feature Orientated,Power BI,Developer Experiences,TH31,"Rui Romano, Microsoft",1000,FabCon2025EuropeVienna,"The landscape of enterprise Power BI development has seen significant changes. Recent innovations have introduced new opportunities for developers to enhance productivity. This session will cover current and upcoming features for Power BI developers and share the product team’s vision for Power BI developer experiences. • Explore Power BI developer mode, which provides full code access with intuitive code formats TMDL and PBIR, allowing seamless management of metadata for semantic models and reports. • Accelerate development with scripting and AI. • Collaborate with other developers using Git and build effective CI/CD pipelines to streamline workflows. Join us to learn how to take your Power BI development skills to the next level."
1149,"We're at capacity, now what?",https://www.sharepointeurope.com/events/were-at-capacity-now-what/,2025-09-18 15:30:00,2025-09-18 16:30:00,200 - Feature Orientated,Admin & Governance,Admin & Governance,TH32,"Frederik Declerck, Delaware",1000,FabCon2025EuropeVienna,"Fabric capacities are great! They highly simplify the way we work with our data and the cost control that comes with it. However, they also present certain challenges. Estimating the necessary capacity in advance can be difficult. And due to the excellent concepts of bursting and smoothing, you (and your team) might find yourself “at capacity” without understanding the cause or knowing how to address it. This talk will handle, based on my own experiences at customers: At the end of this session you will have a better view on how the Fabric capacities smoothing & bursting works, what to do when you suddenly hit the limits and how to plan efficiently to avoid overruns in the future."
1150,"Building Real-Time Personalization API in Microsoft Fabric with Functions, Cosmos DB, Spark, and RTI",https://www.sharepointeurope.com/events/building-real-time-personalization-api-in-microsoft-fabric-with-functions-cosmos-db-spark-and-rti/,2025-09-18 15:30:00,2025-09-18 16:30:00,200 - Feature Orientated,Cosmos DB,CosmosDB,TH33,"Gary Hope, Microsoft",1000,FabCon2025EuropeVienna,"This session will dive into the architecture and implementation of a real-time personalization API built on Microsoft Fabric, leveraging the power of Functions, Cosmos DB, Real-Time Intelligence, and Apache Spark. Attendees will learn how to capture and process real-time customer behavior telemetry using Fabric Real-Time Intelligence and land it in an Eventhouse for providing analysts with near real time insights in a BI dashboard. We will then demonstrate how to build a collaborative filtering-based recommender system using Apache Spark within Fabric’s runtime. This process involves generating user and product vectors whose dot product signifies the propensity of a user to purchase a product. A key focus will be on the efficient reverse ETL of these materialized vectors into Azure Cosmos DB using a blue-green deployment strategy, establishing a high-throughput, low-latency OLTP serving layer. Finally, the session will showcase how Fabric Functions can host an API that powers a live customer-facing website. This API will perform rapid key-value lookups against Cosmos DB to retrieve user vectors and a matrix of product vectors, enabling the real-time calculation and serving of personalized product recommendations directly to the end-user. Join us to understand how to build a complete, scalable, and real-time personalization solution on Microsoft Fabric that transforms customer data into engaging and timely experiences."
